page,row_index,code,kana,lat,lon,lat_dd,lon_dd
45,958,IGEKU,イゲク,321522.64N,1303858.19E,32.256288889,130.649497222
45,959,IGENO,イゲノ,333643.39N,1334213.86E,33.612052778,133.703850000
45,960,IGLAN,イグラン,340358.65N,1421848.13E,34.066291667,142.313369444
45,961,IGLAT,イグラット,330409.63N,1312152.91E,33.069341667,131.364697222
45,962,IGLEV,イグレブ,340405.15N,1335940.51E,34.068097222,133.994586111
45,963,IGMAN,イグマン,333433.48N,1314722.26E,33.575966667,131.789516667
45,964,IGMIS,イグミス,332602.87N,1375449.12E,33.434130556,137.913644444
45,965,IGMON,イグモン,273719.66N,1244313.87E,27.622127778,124.720519444
45,966,IGMOP,イグモップ,363143.72N,1361642.11E,36.528811111,136.278363889
45,967,IGNAM,イグナム,425713.78N,1441309.25E,42.953827778,144.219236111
45,968,IGNAV,イグナブ,335553.97N,1302319.08E,33.931658333,130.388633333
45,969,IGNOT,イグノット,352043.36N,1392815.53E,35.345377778,139.470980556
45,970,IGOBI,イゴビ,375406.56N,1371701.08E,37.901822222,137.283633333
45,971,IGORI,イゴリ,245035.59N,1413024.83E,24.843219444,141.506897222
45,972,IGOTO,イゴト,351534.19N,1362052.43E,35.259497222,136.347897222
45,973,IGPAK,イグパック,455227.72N,1532149.94E,45.874366667,153.363872222
45,974,IGPIG,イグピッグ,334138.74N,1344116.69E,33.694094444,134.687969444
45,975,IGPOS,イグポス,360045.32N,1374022.54E,36.012588889,137.672927778
45,976,IGRAS,イグラス,371845.35N,1324410.38E,37.312597222,132.736216667
45,977,IGREK,イグレク,292114.40N,1294324.18E,29.354000000,129.723383333
45,978,IGREN,イグレン,352125.76N,1370811.75E,35.357155556,137.136597222
45,979,IGROD,イグロッド,413900.00N,1364700.00E,41.650000000,136.783333333
45,980,IGURU,イグル,235700.00N,1240000.00E,23.950000000,124.000000000
45,981,IGUSA,イグサ,302037.04N,1300302.56E,30.343622222,130.050711111
45,982,IHEYA,イヘヤ,270040.22N,1275409.82E,27.011172222,127.902727778
45,983,IKAHO,イカホ,365514.37N,1390430.93E,36.920658333,139.075258333
46,984,IKANU,イカヌ,430429.45N,1412622.74E,43.074847222,141.439650000
46,985,IKASU,イカス,314905.08N,1301515.43E,31.818077778,130.254286111
46,986,IKEJI,イケジ,281541.27N,1294414.66E,28.261463889,129.737405556
46,987,IKELU,イケル,244859.70N,1412512.11E,24.816583333,141.420030556
46,988,IKESO,イケソ,393812.61N,1395844.78E,39.636836111,139.979105556
46,989,,イキ,334451.04N,1294636.67E,33.747511111,129.776852778
46,990,IKIKI,アイキキ,363438.83N,1362801.24E,36.577452778,136.467011111
46,991,IKIME,イキメ,315938.25N,1312107.83E,31.993958333,131.352175000
46,992,IKOKO,イココ,430947.89N,1440656.90E,43.163302778,144.115805556
46,993,IKOKU,イコク,332408.45N,1314411.21E,33.402347222,131.736447222
46,994,IKOLO,イコロ,334926.79N,1295209.42E,33.824108333,129.869283333
46,995,IKOMA,イコマ,343616.68N,1353914.81E,34.604633333,135.654113889
46,996,IKOPO,イコポ,244324.79N,1410935.39E,24.723552778,141.159830556
46,997,IKORU,イコル,420113.08N,1394047.42E,42.020300000,139.679838889
46,998,IKUBO,イクボ,424026.47N,1430956.82E,42.674019444,143.165783333
46,999,IKUJI,イクジ,370217.50N,1372932.53E,37.038194444,137.492369444
46,1000,IKUNO,イクノ,351204.80N,1345124.80E,35.201333333,134.856888889
46,1001,IKURA,イクラ,452707.28N,1420201.43E,45.452022222,142.033730556
46,1002,IKYUN,イキュン,281514.26N,1294314.97E,28.253961111,129.720825000
46,1003,IMIZU,イミズ,364422.39N,1365925.55E,36.739552778,136.990430556
46,1004,IMOLA,イモラ,350425.95N,1392950.95E,35.073875000,139.497486111
46,1005,IMONY,イモニー,381111.55N,1401005.04E,38.186541667,140.168066667
46,1006,IMPAL,インパル,330557.76N,1351206.78E,33.099377778,135.201883333
46,1007,INABA,イナバ,354956.07N,1334633.23E,35.832241667,133.775897222
46,1008,INAHO,イナホ,380947.11N,1391217.05E,38.163086111,139.204736111
46,1009,INARI,イナリ,344115.72N,1335605.70E,34.687700000,133.934916667
46,1010,INASA,イナサ,325055.82N,1300058.17E,32.848838889,130.016158333
47,1011,INASY,イナシー,355836.29N,1401513.42E,35.976747222,140.253727778
47,1012,INAWA,イナワ,373217.49N,1400029.78E,37.538191667,140.008272222
47,1013,INAZO,イナゾー,392013.09N,1410646.65E,39.336969444,141.112958333
47,1014,INGYA,インギャ,244138.41N,1251647.53E,24.694002778,125.279869444
47,1015,INOBE,イノベ,275551.66N,1284511.89E,27.931016667,128.753302778
47,1016,INOOK,イヌーク,342952.48N,1333718.65E,34.497911111,133.621847222
47,1017,INTEL,インテル,354553.01N,1394340.23E,35.764725000,139.727841667
47,1018,INUBO,イヌボ,354335.29N,1404757.94E,35.726469444,140.799427778
47,1019,INVAM,インバム,301354.85N,1285952.00E,30.231902778,128.997777778
47,1020,INVEL,インベル,334753.49N,1373840.53E,33.798191667,137.644591667
47,1021,INVOK,インボク,344719.17N,1291922.81E,34.788658333,129.323002778
47,1022,INVUX,インヴクス,340340.50N,1345126.75E,34.061250000,134.857430556
47,1023,IORIE,イオリー,330633.35N,1294227.36E,33.109263889,129.707600000
47,1024,IPDEL,イプデル,302035.81N,1303509.85E,30.343280556,130.586069444
47,1025,IPDIM,イプディム,333434.44N,1304848.73E,33.576233333,130.813536111
47,1026,IPGUD,イプガッド,383650.94N,1433848.81E,38.614150000,143.646891667
47,1027,IPKIL,イプキル,372559.75N,1384537.10E,37.433263889,138.760305556
47,1028,IPLES,イプレス,352427.66N,1373345.77E,35.407683333,137.562713889
47,1029,IPNAX,イプナックス,362238.09N,1395509.83E,36.377247222,139.919397222
47,1030,IPNEX,イプネックス,303349.91N,1310354.58E,30.563863889,131.065161111
47,1031,IPNUN,イプナン,354017.84N,1373539.59E,35.671622222,137.594330556
47,1032,IPRET,イプレット,322620.11N,1394616.68E,32.438919444,139.771300000
47,1033,IPRIR,イプリル,332815.04N,1314401.81E,33.470844444,131.733836111
47,1034,IPROS,イプロス,351507.00N,1431938.00E,35.251944444,143.327222222
47,1035,IRAGO,イラゴ,344112.06N,1370451.90E,34.686683333,137.081083333
47,1036,IRMEM,イルメム,331544.53N,1303908.27E,33.262369444,130.652297222
47,1037,IRMUT,イルマット,324903.21N,1334417.94E,32.817558333,133.738316667
48,1038,IRNOG,イルノグ,402338.00N,1403036.39E,40.393888889,140.510108333
48,1039,IRNOK,イルノック,343832.89N,1411558.24E,34.642469444,141.266177778
48,1040,IROHA,イロハ,312837.59N,1305117.57E,31.477108333,130.854880556
48,1041,IRPIN,イルピン,325218.47N,1302204.27E,32.871797222,130.367852778
48,1042,IRTUG,イルタグ,340504.69N,1345154.50E,34.084636111,134.865138889
48,1043,IRUKA,イルカ,322736.48N,1302715.00E,32.460133333,130.454166667
48,1044,ISAKY,イサキー,331222.27N,1293910.81E,33.206186111,129.653002778
48,1045,ISARI,イサリ,414909.18N,1403709.32E,41.819216667,140.619255556
48,1046,ISASA,イササ,354107.52N,1343147.31E,35.685422222,134.529808333
48,1047,ISBIS,イスビス,363325.60N,1394006.54E,36.557111111,139.668483333
48,1048,ISDAM,イスダム,364912.66N,1382111.14E,36.820183333,138.353094444
48,1049,ISDOS,イスドス,360027.10N,1383349.61E,36.007527778,138.563780556
48,1050,ISEBI,イセビ,334202.69N,1370650.03E,33.700747222,137.113897222
48,1051,ISEKI,イセキ,243824.91N,1230322.23E,24.640252778,123.056175000
48,1052,ISENN,イセン,273749.11N,1285716.58E,27.630308333,128.954605556
48,1053,,イシガキジマ,242345.64N,1241416.63E,24.396011111,124.237952778
48,1054,ISIDO,イシド,392956.45N,1410957.05E,39.499013889,141.165847222
48,1055,ISIJI,イシジ,260703.28N,1273858.33E,26.117577778,127.649536111
48,1056,ISIMA,イシマ,335543.95N,1345732.08E,33.928875000,134.958911111
48,1057,ISIYA,イシヤ,430112.50N,1413849.43E,43.020138889,141.647063889
48,1058,ISKEK,イズケック,331742.32N,1304238.00E,33.295088889,130.710555556
48,1059,ISKID,イスキッド,313547.39N,1303213.88E,31.596497222,130.537188889
48,1060,ISKUP,イスカップ,332847.30N,1295046.63E,33.479805556,129.846286111
48,1061,ISLOG,イスログ,414315.66N,1434233.97E,41.721016667,143.709436111
48,1062,ISLOL,イスロル,324717.39N,1383716.32E,32.788163889,138.621200000
48,1063,ISLUB,イスラブ,331039.09N,1340915.83E,33.177525000,134.154397222
49,1064,ISMAD,イスマッド,305457.03N,1305231.66E,30.915841667,130.875461111
49,1065,ISMAV,イズマブ,420357.53N,1475054.64E,42.065980556,147.848511111
49,1066,ISMEX,イズメックス,335306.71N,1332637.33E,33.885197222,133.443702778
49,1067,ISMOK,イスモック,335338.14N,1294435.93E,33.893927778,129.743313889
49,1068,ISNES,イスネス,335112.04N,1343946.26E,33.853344444,134.662850000
49,1069,ISOLA,イソラ,342026.38N,1330819.57E,34.340661111,133.138769444
49,1070,ISONO,イソノ,334249.11N,1302140.67E,33.713641667,130.361297222
49,1071,ISPEK,イスペック,355033.67N,1432807.02E,35.842686111,143.468616667
49,1072,ISPIT,イスピット,320736.00N,1272110.02E,32.126666667,127.352783333
49,1073,ISPOR,イスポル,352647.54N,1381010.16E,35.446538889,138.169488889
49,1074,ISTAK,イスタック,335904.77N,1293609.40E,33.984658333,129.602611111
49,1075,ISUZU,イスズ,344747.97N,1364242.53E,34.796658333,136.711813889
49,1076,ITABU,イタブ,274315.93N,1285210.62E,27.721091667,128.869616667
49,1077,ITAKO,イタコ,360704.30N,1410135.08E,36.117861111,141.026411111
49,1078,ITODA,イトダ,334242.23N,1304333.05E,33.711730556,130.725847222
49,1079,ITTOH,イットー,344429.57N,1390040.10E,34.741547222,139.011138889
49,1080,ITTOK,イットク,341949.81N,1291638.98E,34.330502778,129.277494444
49,1081,ITUKI,イツキ,340415.85N,1324811.30E,34.071069444,132.803138889
49,1082,ITUWA,イツワ,323621.01N,1300253.89E,32.605836111,130.048302778
49,1083,IVROG,イブログ,333828.07N,1334223.98E,33.641130556,133.706661111
49,1084,IVTER,イブター,330131.21N,1324525.80E,33.025336111,132.757166667
49,1085,IWAKI,イワキ,370855.91N,1405832.47E,37.148863889,140.975686111
49,1086,IWASE,イワセ,402421.73N,1402719.51E,40.406036111,140.455419444
50,1087,IWATA,イワタ,344634.09N,1375815.53E,34.776136111,137.970980556
50,1088,IWATO,イワト,323735.79N,1310323.73E,32.626608333,131.056591667
50,1089,IWAYA,イワヤ,335600.53N,1312432.87E,33.933480556,131.409130556
50,1090,IYOKA,イヨカ,342218.42N,1352546.10E,34.371783333,135.429472222
50,1091,IZARI,イザリ,335601.20N,1345315.78E,33.933666667,134.887716667
50,1092,IZUMI,イズミ,342628.54N,1352531.28E,34.441261111,135.425355556
50,1093,IZUMO,イズモ,352502.06N,1325332.54E,35.417238889,132.892372222
51,1094,JACKY,ジャッキー,313316.78N,1315147.21E,31.554661111,131.863113889
51,1095,JADDO,ジャッド,320827.55N,1303856.63E,32.140986111,130.649063889
51,1096,JAKAL,ジャッカル,330343.30N,1341403.39E,33.062027778,134.234275000
51,1097,JAMEN,ジャメン,392803.14N,1412154.36E,39.467538889,141.365100000
51,1098,JANDY,ジャンディー,341728.71N,1350231.15E,34.291308333,135.041986111
51,1099,JANGO,ジャンゴ,334833.73N,1341434.79E,33.809369444,134.242997222
51,1100,JANUS,ジャヌス,314516.65N,1310450.06E,31.754625000,131.080572222
51,1101,JARED,ジャレッド,351024.76N,1405215.40E,35.173544444,140.870944444
51,1102,JEDAI,ジェダイ,304628.72N,1291204.16E,30.774644444,129.201155556
51,1103,JEWEL,ジュエル,333852.14N,1315024.89E,33.647816667,131.840247222
51,1104,JIEFA,ジーファ,245450.24N,1255001.67E,24.913955556,125.833797222
51,1105,JIIMA,ジーマ,430211.64N,1412059.12E,43.036566667,141.349755556
51,1106,JINBE,ジンベ,335120.90N,1331027.49E,33.855805556,133.174302778
51,1107,JINGU,ジングウ,315409.81N,1310255.20E,31.902725000,131.048666667
51,1108,JITAN,ジタン,344914.19N,1405349.27E,34.820608333,140.897019444
51,1109,JOBAN,ジョウバン,355416.43N,1400034.98E,35.904563889,140.009716667
51,1110,JODAI,ジョウダイ,430519.54N,1413226.71E,43.088761111,141.540752778
51,1111,JOINT,ジョイント,262032.89N,1273733.00E,26.342469444,127.625833333
51,1112,JOKER,ジョーカー,310658.63N,1312733.19E,31.116286111,131.459219444
51,1113,JOMMY,ジョミー,424858.01N,1420719.57E,42.816113889,142.122102778
52,1114,JOSIN,ジョーシン,333908.81N,1345457.12E,33.652447222,134.915866667
52,1115,JOTTO,ジョットー,241438.33N,1240729.68E,24.243980556,124.124911111
52,1116,JOUDO,ジョウド,361351.70N,1332901.26E,36.231027778,133.483683333
52,1117,JOZAN,ジョーザン,425949.02N,1410749.09E,42.996950000,141.130302778
52,1118,JUGEM,ジュゲム,375601.00N,1410946.00E,37.933611111,141.162777778
52,1119,JUNOH,ジュノー,345803.31N,1363724.72E,34.967586111,136.623533333
52,1120,JYAKO,ジャコ,334643.83N,1323118.89E,33.778841667,132.521913889
52,1121,JYAMU,ジャム,334518.85N,1335032.36E,33.755236111,133.842322222
52,1122,JYOGA,ジョーガ,350845.74N,1393134.86E,35.146038889,139.526350000
52,1123,JYONA,ジョナ,404832.09N,1410926.51E,40.808913889,141.157363889
52,1124,JYUGO,ジュウゴ,254724.92N,1311445.83E,25.790255556,131.246063889
52,1125,JYUOH,ジュウオー,363624.42N,1404505.47E,36.606783333,140.751519444
53,1126,KABIL,カビル,332854.04N,1331717.41E,33.481677778,133.288169444
53,1127,KABKI,カブキ,354514.05N,1323929.49E,35.753902778,132.658191667
53,1128,KABOL,カボル,363533.16N,1362721.67E,36.592544444,136.456019444
53,1129,KABRU,カブル,424511.26N,1440744.53E,42.753127778,144.129036111
53,1130,KABTO,カブト,451226.73N,1414747.16E,45.207425000,141.796433333
53,1131,KACHU,カチュー,245726.14N,1252027.95E,24.957261111,125.341097222
53,1132,KADAD,カダッド,344400.79N,1313135.41E,34.733552778,131.526502778
53,1133,KADBO,キャボー,391409.98N,1374448.45E,39.236105556,137.746791667
53,1134,KADON,カドン,281236.50N,1294922.95E,28.210138889,129.823041667
53,1135,KAETU,カエツ,362407.80N,1361447.65E,36.402166667,136.246569444
53,1136,KAGAR,カガー,361823.17N,1361234.01E,36.306436111,136.209447222
53,1137,,カガワ,341244.99N,1340121.33E,34.212497222,134.022591667
53,1138,KAGEX,カゲックス,334121.16N,1315016.71E,33.689211111,131.837975000
53,1139,KAGIM,カギム,265705.57N,1282939.39E,26.951547222,128.494275000
53,1140,KAGIS,ケイギス,354912.89N,1423348.50E,35.820247222,142.563472222
53,1141,KAGNA,カグナ,345916.28N,1385903.81E,34.987855556,138.984391667
53,1142,,カゴシマ,,1303458.59E,,130.582941667
53,1143,KAGRA,カグラ,434022.70N,1421949.32E,43.672972222,142.330366667
53,1144,KAGUN,カグン,244652.70N,1420529.14E,24.781305556,142.091427778
53,1145,KAGYA,カグヤ,304735.17N,1305515.40E,30.793102778,130.920944444
53,1146,KAHOC,カホック,332847.39N,1304018.80E,33.479830556,130.671888889
53,1147,KAIFU,カイフ,333610.04N,1343231.24E,33.602788889,134.542011111
54,1148,KAIHO,カイホ,351857.83N,1394642.43E,35.316063889,139.778452778
54,1149,KAIJI,カイジ,354409.63N,1395806.59E,35.736008333,139.968497222
54,1150,KAIKE,カイケ,352944.75N,1331713.15E,35.495763889,133.286986111
54,1151,KAINA,カイナ,341306.52N,1351434.71E,34.218477778,135.242975000
54,1152,KAJYO,カジョー,381021.06N,1402010.69E,38.172516667,140.336302778
54,1153,KAKDA,カクダ,260202.48N,1262456.77E,26.034022222,126.415769444
54,1154,KAKNI,カクニ,300014.59N,1473746.94E,30.004052778,147.629705556
54,1155,KAKNO,カクノ,393612.25N,1402116.23E,39.603402778,140.354508333
54,1156,KALEK,カレク,351232.03N,1295304.58E,35.208897222,129.884605556
54,1157,KALGU,カルグ,301223.99N,1311722.39E,30.206663889,131.289552778
54,1158,KALIG,カリグ,425853.89N,1554008.40E,42.981636111,155.669000000
54,1159,KALNA,カルナ,390913.81N,1494931.81E,39.153836111,149.825502778
54,1160,KALON,カロン,362923.79N,1393946.44E,36.489941667,139.662900000
54,1161,KAMAT,カマット,353353.55N,1394148.89E,35.564875000,139.696913889
54,1162,KAMDO,カムド,415148.28N,1411535.61E,41.863411111,141.259891667
54,1163,KAMEB,カメブ,334031.28N,1302312.86E,33.675355556,130.386905556
54,1164,KAMEO,カメオ,345702.66N,1352804.22E,34.950738889,135.467838889
54,1165,KAMIG,カミグ,330002.02N,1290657.20E,33.000561111,129.115888889
54,1166,KAMJI,カーミジー,261608.84N,1273832.73E,26.269122222,127.642425000
54,1167,KAMMY,カミー,345927.62N,1344118.72E,34.991005556,134.688533333
54,1168,KAMOG,カモグ,344626.75N,1405022.38E,34.774097222,140.839550000
54,1169,KAMPU,カンプー,243621.79N,1244825.94E,24.606052778,124.807205556
54,1170,KAMRU,カムル,344434.84N,1382052.69E,34.743011111,138.347969444
54,1171,KAMSA,カムサ,374304.88N,1334401.52E,37.718022222,133.733755556
55,1172,KANAH,カナー,290803.52N,1294122.27E,29.134311111,129.689519444
55,1173,KANBE,カンベ,343439.60N,1331558.60E,34.577666667,133.266277778
55,1174,KANII,カニ,352400.40N,1370346.03E,35.400111111,137.062786111
55,1175,KANMO,カンモ,334930.80N,1305910.42E,33.825222222,130.986227778
55,1176,KANNA,カンナ,353011.27N,1344121.95E,35.503130556,134.689430556
55,1177,KANOH,カノー,361631.01N,1360713.88E,36.275280556,136.120522222
55,1178,KANPO,カンポウ,430802.67N,1435613.77E,43.134075000,143.937158333
55,1179,KANRO,カンロ,451109.32N,1405459.91E,45.185922222,140.916641667
55,1180,,カンサイ,342532.66N,1351227.83E,34.425738889,135.207730556
55,1181,KANTA,カンタ,414635.15N,1402901.56E,41.776430556,140.483766667
55,1182,KANZA,カンザ,345609.20N,1380938.75E,34.935888889,138.160763889
55,1183,KAORU,カオル,260838.27N,1261227.12E,26.143963889,126.207533333
55,1184,KAORY,カオリー,430302.32N,1414406.66E,43.050644444,141.735183333
55,1185,KAPPA,カッパ,364218.32N,1325137.13E,36.705088889,132.860313889
55,1186,KARAH,カラー,315841.41N,1313818.57E,31.978169444,131.638491667
55,1187,KAREI,カレイ,333800.48N,1314418.57E,33.633466667,131.738491667
55,1188,KARII,カリー,254841.44N,1272309.12E,25.811511111,127.385866667
55,1189,KARMA,カルマ,355042.86N,1405512.44E,35.845238889,140.920122222
55,1190,KARPA,カルパ,415214.81N,1402328.16E,41.870780556,140.391155556
55,1191,,カサリ,282604.98N,1294241.07E,28.434716667,129.711408333
55,1192,KASGA,カスガ,355424.66N,1394915.60E,35.906850000,139.821000000
55,1193,KASHI,カシ,325146.68N,1313552.53E,32.862966667,131.597925000
55,1194,KASLY,カスリー,333044.16N,1331058.50E,33.512266667,133.182916667
55,1195,KASTE,カステ,325036.13N,1294121.61E,32.843369444,129.689336111
56,1196,KATTA,カッタ,340013.04N,1314112.84E,34.003622222,131.686900000
56,1197,KATUO,カツオ,332742.79N,1333937.02E,33.461886111,133.660283333
56,1198,KAWAI,カワイ,341449.86N,1381207.06E,34.247183333,138.201961111
56,1199,KAWAT,カワット,343419.37N,1343332.30E,34.572047222,134.558972222
56,1200,KAYKN,ケイクン,325008.06N,1285621.17E,32.835572222,128.939213889
56,1201,KAZAN,カザン,312306.13N,1300640.56E,31.385036111,130.111266667
